gene_name	gene_id	log2FoldChange	pvalue	padj
CFLAR	ENSG00000003402	1.024187	2.079541e-49	4.26029e-48
NQO2	ENSG00000124588	1.553591	3.604649e-49	7.340298e-48
NDRG1	ENSG00000104419	1.373322	1.021175e-48	2.059632e-47
NXPE3	ENSG00000144815	1.083206	1.322834e-48	2.64598e-47
TRIB3	ENSG00000101255	1.17965	5.077861e-48	1.000321e-46
MCTP1	ENSG00000175471	1.731757	6.178366e-48	1.205886e-46
RP4-717I23.3	ENSG00000223745	1.180306	9.001971e-48	1.748925e-46
RP11-504P24.8	ENSG00000272645	1.362221	2.348308e-47	4.50545e-46
LINC00152	ENSG00000222041	1.644571	4.886266e-47	9.290494e-46
TMEM86A	ENSG00000151117	2.913421	5.323091e-47	1.010969e-45
APOL1	ENSG00000100342	1.183675	2.069421e-46	3.865203e-45
MAP2K3	ENSG00000034152	1.050693	6.937238e-45	1.246199e-43
CLCC1	ENSG00000121940	1.491768	3.473225e-44	6.141475e-43
DNAJB9	ENSG00000128590	1.239906	1.512533e-42	2.52417e-41
YJEFN3	ENSG00000250067	1.04213	2.503335e-42	4.149015e-41
SYNE4	ENSG00000181392	2.348722	5.072118e-42	8.324965e-41
CARD6	ENSG00000132357	1.903381	7.120174e-42	1.163008e-40
ABCB6	ENSG00000115657	1.674844	1.224015e-41	1.983983e-40
XXbac-BPG299F13.17	ENSG00000272501	1.738423	1.448009e-41	2.342563e-40
ADAM11	ENSG00000073670	1.966016	3.255147e-41	5.221194e-40
AKNAD1	ENSG00000162641	1.190039	9.019555e-41	1.426438e-39
HDAC5	ENSG00000108840	2.783992	1.139539e-40	1.797137e-39
FAM8A1	ENSG00000137414	1.133256	1.275015e-40	2.007051e-39
TRIM73	ENSG00000178809	1.582556	1.398882e-40	2.19999e-39
LMBR1L	ENSG00000139636	1.128395	2.109376e-40	3.30508e-39
ERO1LB	ENSG00000086619	1.571883	3.12773e-40	4.86913e-39
VPS9D1	ENSG00000075399	1.653571	5.350229e-40	8.298495e-39
NAPB	ENSG00000125814	1.014243	2.570832e-39	3.912196e-38
C1QTNF6	ENSG00000133466	1.158547	3.875033e-39	5.865233e-38
B3GNTL1	ENSG00000175711	1.050886	5.931264e-39	8.94553e-38
IL15RA	ENSG00000134470	2.222606	9.072501e-39	1.361036e-37
TNFRSF14	ENSG00000157873	1.025655	9.988425e-39	1.495789e-37
STX5	ENSG00000162236	1.018801	2.969544e-38	4.381048e-37
SLC38A6	ENSG00000139974	1.39968	3.417307e-38	5.028494e-37
AKR1C3	ENSG00000196139	1.931866	3.760261e-38	5.513963e-37
SMIM14	ENSG00000163683	1.15139	9.248831e-38	1.33426e-36
ANKRD23	ENSG00000163126	1.524491	1.042324e-37	1.501124e-36
KIAA0355	ENSG00000166398	1.053738	2.925217e-37	4.163206e-36
ZDHHC11	ENSG00000188818	1.235428	3.576845e-37	5.082063e-36
LINC00528	ENSG00000269220	1.282977	5.024472e-37	7.097172e-36
ENGASE	ENSG00000167280	1.232906	5.12324e-37	7.230647e-36
hsa-mir-6080	ENSG00000215769	1.146825	5.412193e-37	7.632094e-36
AKT1S1	ENSG00000204673	1.023233	6.736398e-37	9.452184e-36
ASIC3	ENSG00000213199	1.373148	1.128733e-36	1.572051e-35
ANO8	ENSG00000074855	1.051788	1.99892e-36	2.76354e-35
RP11-106M3.2	ENSG00000260729	2.483177	2.96256e-36	4.089106e-35
RP3-368A4.6	ENSG00000271533	1.44304	3.225099e-36	4.447851e-35
BAZ2B	ENSG00000123636	1.049669	6.269094e-36	8.548398e-35
BSCL2	ENSG00000168000	1.143353	7.041942e-36	9.579079e-35
RHBDD3	ENSG00000100263	1.031628	1.289394e-35	1.733052e-34
FNIP1	ENSG00000217128	1.00053	2.329733e-35	3.106677e-34
RGL2	ENSG00000237441	1.001232	2.359866e-35	3.141909e-34
ZBTB7C	ENSG00000184828	1.656813	1.629043e-34	2.12378e-33
DNAH1	ENSG00000114841	1.120117	1.67116e-34	2.176216e-33
DNAJC4	ENSG00000110011	1.042146	3.206459e-34	4.141961e-33
OSER1-AS1	ENSG00000223891	2.281993	3.689962e-34	4.759264e-33
THBS3	ENSG00000169231	1.31848	4.738479e-34	6.083804e-33
IDS	ENSG00000241489	1.577321	6.082826e-34	7.797999e-33
CD68	ENSG00000129226	3.277264	1.142073e-33	1.447653e-32
RIT1	ENSG00000143622	1.013342	2.16531e-33	2.706158e-32
PEX5L	ENSG00000114757	2.153056	2.949684e-33	3.672889e-32
ZNF471	ENSG00000196263	1.021197	3.249487e-33	4.034323e-32
C10orf118	ENSG00000165813	1.521194	1.660923e-32	2.020571e-31
RGS3	ENSG00000138835	1.057662	1.939804e-32	2.354761e-31
CNTNAP1	ENSG00000108797	1.859155	2.115656e-32	2.564551e-31
HSPA6	ENSG00000173110	3.471054	2.458926e-32	2.970017e-31
SSPO	ENSG00000197558	2.869488	2.839597e-32	3.424923e-31
CLIP3	ENSG00000105270	1.71622	4.882075e-32	5.830237e-31
WFS1	ENSG00000109501	1.348712	1.080485e-31	1.277705e-30
LY96	ENSG00000154589	2.773398	3.034324e-31	3.521731e-30
ATXN1	ENSG00000124788	1.48443	3.259697e-31	3.778123e-30
KLHL3	ENSG00000146021	1.032581	3.282181e-31	3.801579e-30
LPAR2	ENSG00000064547	1.054969	4.657682e-31	5.358076e-30
TUBA4A	ENSG00000127824	1.044988	5.585784e-31	6.403973e-30
ITGB2-AS1	ENSG00000227039	1.173668	5.910575e-31	6.771751e-30
RP11-104H15.10	ENSG00000272884	1.718227	7.651512e-31	8.707389e-30
DNAH10OS	ENSG00000250091	2.050265	9.287213e-31	1.051226e-29
SAP25	ENSG00000205307	1.310916	9.985559e-31	1.128008e-29
FBXO32	ENSG00000156804	3.384936	1.245108e-30	1.399052e-29
RP11-66N24.3	ENSG00000258727	1.212975	2.086242e-30	2.327184e-29
KIAA1407	ENSG00000163617	1.430772	2.287894e-30	2.543741e-29
NUMBL	ENSG00000105245	1.305308	3.035208e-30	3.361374e-29
GTF2IRD2B	ENSG00000174428	1.092173	3.717575e-30	4.10364e-29
VMAC	ENSG00000187650	1.275447	4.092947e-30	4.50917e-29
HDAC9	ENSG00000048052	1.341812	4.712799e-30	5.175209e-29
LMF1	ENSG00000103227	1.104676	5.108717e-30	5.602704e-29
RP11-439E19.3	ENSG00000227953	1.734615	5.291805e-30	5.792233e-29
LINC-PINT	ENSG00000231721	2.450448	8.057957e-30	8.780215e-29
L3HYPDH	ENSG00000126790	1.191837	1.080234e-29	1.17479e-28
PPT2-EGFL8	ENSG00000258388	1.599261	1.135747e-29	1.232784e-28
MXD1	ENSG00000059728	1.611559	1.921258e-29	2.070797e-28
DDIT3	ENSG00000175197	1.18769	4.139459e-29	4.40553e-28
CBLB	ENSG00000114423	1.057134	6.394961e-29	6.767701e-28
CASP9	ENSG00000132906	1.774668	7.158337e-29	7.561385e-28
TIAF1	ENSG00000221995	1.102656	7.622343e-29	8.046494e-28
NDUFA6-AS1	ENSG00000237037	1.182136	8.164815e-29	8.603051e-28
PNRC1	ENSG00000146278	1.067066	9.80497e-29	1.029917e-27
BCAS3	ENSG00000141376	1.3229	1.811436e-28	1.885186e-27
GLTSCR2	ENSG00000105373	1.316226	2.256139e-28	2.34367e-27
MIR22HG	ENSG00000186594	2.365421	2.986117e-28	3.083043e-27
LUCAT1	ENSG00000248323	4.178518	7.584862e-28	7.718042e-27
GAB2	ENSG00000033327	1.416002	9.197379e-28	9.34202e-27
UNKL	ENSG00000059145	1.164835	1.043963e-27	1.057841e-26
CPA6	ENSG00000165078	2.513271	1.212451e-27	1.224901e-26
CCDC159	ENSG00000183401	1.864661	1.713664e-27	1.720987e-26
DKFZP761J1410	ENSG00000105520	1.984052	1.757505e-27	1.763968e-26
SIDT2	ENSG00000149577	1.153042	4.013725e-27	3.988271e-26
DNAJC3-AS1	ENSG00000247400	1.246538	1.72528e-26	1.674036e-25
PCDHB14	ENSG00000120327	1.664891	1.985431e-26	1.922052e-25
COL18A1	ENSG00000182871	2.156911	2.935291e-26	2.82382e-25
EVI2B	ENSG00000185862	1.432644	3.046189e-26	2.925517e-25
RP4-583P15.14	ENSG00000273047	1.261445	4.218938e-26	4.017606e-25
SWT1	ENSG00000116668	1.556977	6.240833e-26	5.896559e-25
PRDM1	ENSG00000057657	2.142772	1.219179e-25	1.140461e-24
RAB39B	ENSG00000155961	1.094764	3.460411e-25	3.177269e-24
TCP11L2	ENSG00000166046	3.432069	4.890892e-25	4.466469e-24
RP1-90J20.12	ENSG00000270346	2.349512	2.396004e-24	2.14298e-23
SAT2	ENSG00000141504	1.038444	2.476312e-24	2.213637e-23
ABCB5	ENSG00000004846	3.548962	3.660162e-24	3.254717e-23
LINC00893	ENSG00000241769	1.929062	6.865037e-24	6.02855e-23
NXF3	ENSG00000147206	1.055353	8.115969e-24	7.097594e-23
RP11-799D4.4	ENSG00000266947	1.367115	1.362943e-23	1.183969e-22
ARHGAP31	ENSG00000031081	1.953959	1.579471e-23	1.368551e-22
IFITM10	ENSG00000244242	1.575685	1.887586e-23	1.628849e-22
UBALD1	ENSG00000153443	1.070584	1.888679e-23	1.628962e-22
PCDHGB2	ENSG00000253910	1.342325	2.032639e-23	1.75134e-22
IPCEF1	ENSG00000074706	1.200049	2.219766e-23	1.909654e-22
LINC00894	ENSG00000235703	1.271252	2.462162e-23	2.112815e-22
U3	ENSG00000265369	1.659212	2.612123e-23	2.240362e-22
EGF	ENSG00000138798	4.762853	3.093263e-23	2.648998e-22
DLGAP1-AS2	ENSG00000262001	3.366146	5.210051e-23	4.408224e-22
HIST1H2BD	ENSG00000158373	1.636135	6.0127e-23	5.067077e-22
COL4A6	ENSG00000197565	1.851146	1.00587e-22	8.405596e-22
SLC4A5	ENSG00000188687	1.803147	1.474953e-22	1.22529e-21
LINC00899	ENSG00000231711	1.367649	2.07474e-22	1.71282e-21
KIAA1522	ENSG00000162522	2.889886	2.318295e-22	1.909941e-21
TBKBP1	ENSG00000198933	1.201565	2.39159e-22	1.968409e-21
RENBP	ENSG00000102032	1.641285	6.569523e-22	5.32166e-21
ZNF771	ENSG00000179965	1.586279	8.729284e-22	7.027447e-21
PATL2	ENSG00000229474	1.660394	9.785354e-22	7.870141e-21
ABAT	ENSG00000183044	1.339853	1.146463e-21	9.179833e-21
GVINP1	ENSG00000254838	1.035385	5.203008e-21	4.06488e-20
RP11-137L10.6	ENSG00000221817	1.26461	6.906821e-21	5.363801e-20
GPR146	ENSG00000164849	2.353951	9.523585e-21	7.352103e-20
ATP10D	ENSG00000145246	1.665172	1.096712e-20	8.443387e-20
MUC19	ENSG00000205592	3.772992	1.269297e-20	9.749906e-20
ARID5B	ENSG00000150347	1.79324	1.283228e-20	9.852447e-20
CCDC180	ENSG00000197816	1.090415	2.33018e-20	1.773062e-19
DYRK1B	ENSG00000105204	1.237091	3.563414e-20	2.683582e-19
ACRBP	ENSG00000111644	1.75433	3.760968e-20	2.82984e-19
PWAR6	ENSG00000257151	1.140957	1.491515e-19	1.090726e-18
PCDHGA4	ENSG00000262576	2.321808	2.120908e-19	1.540343e-18
CNNM2	ENSG00000148842	1.006622	2.827112e-19	2.042715e-18
SLC9A9	ENSG00000181804	2.557525	5.799355e-19	4.116472e-18
AC005618.6	ENSG00000272070	1.342594	7.042758e-19	4.971946e-18
GTF2IRD2	ENSG00000196275	1.411956	7.373734e-19	5.199097e-18
PCSK4	ENSG00000115257	1.057582	9.618371e-19	6.756416e-18
DLGAP1-AS1	ENSG00000177337	4.190565	2.286249e-18	1.583623e-17
LTBP4	ENSG00000090006	1.028086	2.500324e-18	1.727664e-17
RP4-756G23.5	ENSG00000235513	1.615262	2.67741e-18	1.849271e-17
DOK1	ENSG00000115325	1.329535	2.806128e-18	1.935016e-17
KB-1732A1.1	ENSG00000253669	1.032601	4.455043e-18	3.045989e-17
RNFT1	ENSG00000189050	1.086572	4.809732e-18	3.281867e-17
SMPD1	ENSG00000166311	2.08755	8.033857e-18	5.420611e-17
FGFBP2	ENSG00000137441	2.879018	9.284605e-18	6.242117e-17
ATP1B1	ENSG00000143153	1.259994	1.09767e-17	7.344713e-17
NTNG2	ENSG00000196358	1.537088	1.357447e-17	9.054287e-17
PCDHGA6	ENSG00000253731	1.693384	1.675444e-17	1.109662e-16
DNASE1L1	ENSG00000013563	1.106059	1.797036e-17	1.187869e-16
SERINC5	ENSG00000164300	1.018033	2.230459e-17	1.46806e-16
ZNF222	ENSG00000159885	1.070531	2.566609e-17	1.684723e-16
RP11-174G6.5	ENSG00000261324	1.537814	5.816865e-17	3.769935e-16
BAIAP2L2	ENSG00000128298	1.657139	9.16052e-17	5.88513e-16
GBP2	ENSG00000162645	1.709106	1.134338e-16	7.259933e-16
ZFYVE28	ENSG00000159733	2.119037	1.220521e-16	7.799721e-16
FLRT1	ENSG00000126500	2.145552	1.473055e-16	9.385181e-16
ITIH4	ENSG00000055955	1.05997	1.475793e-16	9.399083e-16
NQO1	ENSG00000181019	1.130485	2.236142e-16	1.41194e-15
LOXL2	ENSG00000134013	2.125552	2.519277e-16	1.583626e-15
FAM63A	ENSG00000143409	1.299346	3.086724e-16	1.931e-15
ATG4A	ENSG00000101844	1.010626	4.159279e-16	2.592378e-15
GMDS-AS1	ENSG00000250903	1.019605	4.160797e-16	2.592378e-15
C16orf93	ENSG00000196118	1.312693	4.702055e-16	2.915653e-15
RP11-439E19.10	ENSG00000260855	1.240036	6.528301e-16	4.0157e-15
ERVFRD-1	ENSG00000244476	3.049432	7.486047e-16	4.588152e-15
RFPL1S	ENSG00000225465	3.601475	9.884295e-16	6.02312e-15
COLQ	ENSG00000206561	1.805373	1.06113e-15	6.454506e-15
FRAT1	ENSG00000165879	1.349789	1.224494e-15	7.413553e-15
SH3GL1P1	ENSG00000266777	1.257549	1.591211e-15	9.585788e-15
RP11-228B15.4	ENSG00000225032	1.04917	1.663728e-15	1.000839e-14
SH2D6	ENSG00000152292	2.62357	1.798814e-15	1.080182e-14
HSPA1L	ENSG00000204390	1.766041	2.240837e-15	1.340857e-14
LYST	ENSG00000143669	1.15773	3.158895e-15	1.876925e-14
HOMER2	ENSG00000103942	1.180617	3.482902e-15	2.063644e-14
GOLGA6L4	ENSG00000184206	1.190082	3.982143e-15	2.349576e-14
PCDHB13	ENSG00000187372	1.572293	5.027526e-15	2.957101e-14
PCDHGA1	ENSG00000204956	1.494297	5.046535e-15	2.967251e-14
SDAD1P1	ENSG00000228451	1.605998	6.539882e-15	3.828014e-14
IFIT2	ENSG00000119922	1.555666	7.918732e-15	4.620717e-14
NKPD1	ENSG00000179846	2.053172	1.106251e-14	6.397804e-14
PPP2R5B	ENSG00000068971	1.405357	1.164625e-14	6.7285e-14
ANKRD24	ENSG00000089847	1.899593	1.304401e-14	7.500195e-14
BEST1	ENSG00000167995	2.393925	1.472389e-14	8.44316e-14
GPNMB	ENSG00000136235	2.053846	1.639746e-14	9.374248e-14
RP11-164J13.1	ENSG00000258461	2.71738	2.010945e-14	1.145379e-13
ABCC3	ENSG00000108846	3.27213	2.022305e-14	1.151462e-13
MATN4	ENSG00000124159	1.187522	2.960559e-14	1.672741e-13
UBE2Q2P1	ENSG00000189136	1.63854	3.783213e-14	2.126895e-13
RP11-147L13.8	ENSG00000267731	1.120578	4.905685e-14	2.740641e-13
COL24A1	ENSG00000171502	2.800039	5.222371e-14	2.914675e-13
PCDHGA3	ENSG00000254245	1.83029	5.846974e-14	3.253617e-13
GOLGA6L5P	ENSG00000230373	1.059028	6.223153e-14	3.457262e-13
FGF17	ENSG00000158815	1.528233	7.142103e-14	3.94963e-13
POU6F1	ENSG00000184271	2.02662	7.98563e-14	4.401721e-13
RP13-104F24.1	ENSG00000266820	1.086204	9.618829e-14	5.279592e-13
