gene_name	gene_id	log2FoldChange	pvalue	padj
AC004069.2	ENSG00000251259	7.744902	1.563799e-16	1.334544e-14
RPL18A	ENSG00000105640	1.366649	5.909423e-16	4.792506e-14
SNHG6	ENSG00000245910	1.668826	9.577169e-16	7.578733e-14
H3F3A	ENSG00000163041	1.42239	1.510945e-15	1.17431e-13
ARHGEF2	ENSG00000116584	1.488493	1.632591e-15	1.253926e-13
SNORA76	ENSG00000266402	2.036247	1.675821e-15	1.279602e-13
NPIPB4	ENSG00000185864	1.530925	1.694304e-15	1.286194e-13
RPL17	ENSG00000265681	1.563724	1.802094e-15	1.352296e-13
UBE2M	ENSG00000130725	2.991911	2.253964e-15	1.644135e-13
CRIP2	ENSG00000182809	2.017507	2.68858e-15	1.939491e-13
NPIPA1	ENSG00000183426	1.826504	2.99593e-15	2.137588e-13
RPS28	ENSG00000233927	1.466236	3.08142e-15	2.186636e-13
FTH1P10	ENSG00000223361	6.494926	4.033425e-15	2.810097e-13
FAM211A-AS1	ENSG00000175061	1.541308	5.588852e-15	3.80071e-13
RPS9	ENSG00000170889	1.147064	7.39811e-14	4.666527e-12
TRIM39-RPP21	ENSG00000248167	7.462332	1.084786e-13	6.712822e-12
PPP1R15A	ENSG00000087074	1.980416	2.064328e-13	1.247867e-11
RPS27	ENSG00000177954	1.202738	3.221984e-13	1.886522e-11
CCDC142	ENSG00000135637	2.354424	3.692743e-13	2.124059e-11
MLXIP	ENSG00000175727	1.47648	3.799248e-13	2.175736e-11
C14orf132	ENSG00000227051	1.039361	4.028136e-13	2.296741e-11
RPL6	ENSG00000089009	1.006043	4.545635e-13	2.569366e-11
RPL36	ENSG00000130255	1.118738	5.398353e-13	3.038202e-11
FAM211A	ENSG00000181350	2.653513	6.934233e-13	3.820265e-11
IGBP1	ENSG00000089289	1.691055	1.082679e-12	5.865785e-11
EEF1A1	ENSG00000156508	1.25912	1.25409e-12	6.73854e-11
TBX3	ENSG00000135111	1.186643	2.880637e-12	1.469238e-10
RPL9	ENSG00000163682	3.054159	3.807248e-12	1.919353e-10
LGALS1	ENSG00000100097	1.068195	4.37365e-12	2.187998e-10
TAF6	ENSG00000106290	1.231494	5.710989e-12	2.761121e-10
C2orf15	ENSG00000241962	1.925156	5.730747e-12	2.761121e-10
C11orf96	ENSG00000187479	1.449285	8.147473e-12	3.882539e-10
RP11-977G19.5	ENSG00000258199	3.136233	9.281049e-12	4.390676e-10
RPL32P29	ENSG00000244270	2.946581	1.067676e-11	4.996648e-10
PRDX1	ENSG00000117450	1.085944	1.498494e-11	6.889381e-10
FAM89B	ENSG00000176973	1.32286	1.77012e-11	8.094032e-10
PACS1	ENSG00000175115	1.093837	2.009518e-11	9.142255e-10
USP11	ENSG00000102226	1.255361	3.578338e-11	1.547098e-09
RHOB	ENSG00000143878	1.356969	4.796665e-11	2.033443e-09
RPS20P35	ENSG00000244086	1.059351	4.920877e-11	2.079349e-09
ATCAY	ENSG00000167654	1.752249	5.337935e-11	2.233891e-09
OVCA2	ENSG00000262664	7.05125	5.931088e-11	2.458483e-09
DFFA	ENSG00000160049	1.009425	6.512002e-11	2.682837e-09
IRF2BP2	ENSG00000168264	1.213977	6.513435e-11	2.682837e-09
C6orf62	ENSG00000112308	1.489342	7.320814e-11	2.987121e-09
CYB561	ENSG00000008283	1.518728	1.457066e-10	5.679076e-09
S100A6	ENSG00000197956	1.380682	1.831048e-10	7.011143e-09
IL13RA2	ENSG00000123496	1.088974	2.2515e-10	8.496483e-09
ATP9A	ENSG00000054793	1.426546	3.389386e-10	1.240095e-08
NPIPP1	ENSG00000188599	1.288308	3.957036e-10	1.415871e-08
CIRBP	ENSG00000099622	1.152492	4.412526e-10	1.574163e-08
EEF1A2	ENSG00000101210	1.497261	5.90269e-10	2.049772e-08
MYH9	ENSG00000100345	1.487827	5.969313e-10	2.067409e-08
STX16	ENSG00000124222	1.518292	7.144043e-10	2.448288e-08
CPNE1	ENSG00000214078	1.418583	1.812261e-09	5.930498e-08
RP11-345J4.5	ENSG00000261740	4.316364	2.207645e-09	7.134955e-08
CLIP3	ENSG00000105270	1.085989	3.031426e-09	9.583857e-08
H6PD	ENSG00000049239	2.323853	3.377892e-09	1.062774e-07
OSGEP	ENSG00000092094	2.126807	3.547588e-09	1.110812e-07
SYNC	ENSG00000162520	2.089897	3.731508e-09	1.160055e-07
MTCP1	ENSG00000214827	5.496615	3.86172e-09	1.197684e-07
SCCPDH	ENSG00000143653	1.44294	3.950938e-09	1.22245e-07
FBXO17	ENSG00000269190	1.384079	4.408564e-09	1.344921e-07
GGCX	ENSG00000115486	1.278729	4.689712e-09	1.420732e-07
CDKN1C	ENSG00000129757	1.597668	4.87872e-09	1.467775e-07
NUMA1	ENSG00000137497	1.386072	5.664875e-09	1.688728e-07
PCNXL2	ENSG00000135749	1.488578	7.205515e-09	2.128561e-07
GAL	ENSG00000069482	1.842947	7.605203e-09	2.236512e-07
RP11-169K16.7	ENSG00000233954	2.036262	8.100277e-09	2.376749e-07
TARS2	ENSG00000143374	2.396245	9.818342e-09	2.84253e-07
TRIM56	ENSG00000169871	2.161024	1.251096e-08	3.566718e-07
BIVM	ENSG00000134897	1.466198	1.274148e-08	3.608796e-07
SKI	ENSG00000157933	1.071982	2.392357e-08	6.590087e-07
RP11-96D1.10	ENSG00000263276	6.277598	2.588319e-08	7.040767e-07
EAPP	ENSG00000129518	1.579146	2.642083e-08	7.172073e-07
CTSF	ENSG00000174080	1.566453	2.81549e-08	7.579765e-07
CMTM3	ENSG00000140931	1.155492	3.190396e-08	8.484115e-07
RP11-466H18.1	ENSG00000244398	2.556522	3.680568e-08	9.688947e-07
CTD-2545G14.7	ENSG00000262526	1.58828	4.241001e-08	1.107969e-06
CTBP1	ENSG00000159692	1.110578	5.115596e-08	1.317442e-06
RUFY3	ENSG00000018189	1.251345	5.467281e-08	1.396992e-06
RAB31	ENSG00000168461	1.251609	7.692696e-08	1.924206e-06
PABPC4	ENSG00000090621	1.094744	7.988493e-08	1.994374e-06
RP11-138I1.4	ENSG00000265401	6.014237	9.491797e-08	2.360655e-06
SERPINH1	ENSG00000149257	1.176158	1.076409e-07	2.649665e-06
SNHG7	ENSG00000233016	1.273093	1.130783e-07	2.764912e-06
ITGA11	ENSG00000137809	2.114534	1.34672e-07	3.268424e-06
SAT1	ENSG00000130066	1.349578	1.498378e-07	3.609654e-06
ABL2	ENSG00000143322	1.460508	1.561721e-07	3.74154e-06
DDIT3	ENSG00000175197	1.283722	1.595928e-07	3.795635e-06
INS-IGF2	ENSG00000129965	5.916701	2.158735e-07	5.033322e-06
PNMA2	ENSG00000240694	1.191216	2.331281e-07	5.39708e-06
ZNF121	ENSG00000197961	1.233168	2.986821e-07	6.747219e-06
RSPRY1	ENSG00000159579	1.136174	2.992403e-07	6.748152e-06
RPSAP58	ENSG00000205246	1.369274	3.962299e-07	8.637017e-06
SMURF2	ENSG00000108854	1.294122	4.06588e-07	8.798695e-06
ACOT2	ENSG00000119673	2.297692	4.070163e-07	8.798695e-06
HNRNPL	ENSG00000104824	1.293648	4.331219e-07	9.332134e-06
EGR1	ENSG00000120738	1.715931	4.534448e-07	9.737876e-06
CC2D1A	ENSG00000132024	2.772232	5.30756e-07	1.12319e-05
NEK2	ENSG00000117650	1.235391	6.087454e-07	1.281988e-05
AFMID	ENSG00000183077	1.523078	6.13477e-07	1.287809e-05
SOX12	ENSG00000177732	1.343877	6.383177e-07	1.331392e-05
AFTPH	ENSG00000119844	1.683764	6.751979e-07	1.401599e-05
ECE1	ENSG00000117298	1.22961	7.353013e-07	1.516719e-05
CCNDBP1	ENSG00000166946	1.263553	7.541122e-07	1.550621e-05
CTC-471F3.4	ENSG00000187534	4.628251	7.861188e-07	1.608833e-05
IMPDH2	ENSG00000178035	1.172914	7.926188e-07	1.619597e-05
MED12	ENSG00000184634	1.547266	8.564341e-07	1.744534e-05
SUPV3L1	ENSG00000156502	1.427155	8.644643e-07	1.753041e-05
CDIPT	ENSG00000103502	1.240479	9.39644e-07	1.893354e-05
CTC-444N24.11	ENSG00000268205	1.875242	9.604451e-07	1.932285e-05
MINPP1	ENSG00000107789	1.341989	1.105815e-06	2.187671e-05
MAP6	ENSG00000171533	1.489927	1.135155e-06	2.235553e-05
DDI2	ENSG00000197312	1.19219	1.202243e-06	2.36411e-05
DCLK2	ENSG00000170390	1.660916	1.288075e-06	2.521499e-05
RP11-98J23.2	ENSG00000198237	1.949742	1.338399e-06	2.61218e-05
FAM193B	ENSG00000146067	1.872834	1.410632e-06	2.744952e-05
SMIM14	ENSG00000163683	1.149246	1.564964e-06	3.022742e-05
MGAT4B	ENSG00000161013	1.678992	1.58557e-06	3.058018e-05
DCP1A	ENSG00000162290	1.257041	1.675731e-06	3.203517e-05
AC018804.7	ENSG00000213225	2.026642	1.68262e-06	3.211984e-05
DCTN4	ENSG00000132912	1.154036	1.692179e-06	3.220813e-05
ATF6B	ENSG00000213676	1.793938	1.767269e-06	3.349091e-05
ZSWIM4	ENSG00000132003	1.512354	1.8124e-06	3.424676e-05
RP11-572P18.1	ENSG00000220842	4.723933	1.839192e-06	3.470279e-05
UPF3AP2	ENSG00000214832	5.090439	2.117189e-06	3.943529e-05
TSHZ2	ENSG00000182463	1.068026	2.533164e-06	4.665095e-05
MRC2	ENSG00000011028	1.818036	2.545979e-06	4.682092e-05
OSER1-AS1	ENSG00000223891	3.717431	2.657508e-06	4.850043e-05
FURIN	ENSG00000140564	1.419916	2.659593e-06	4.850043e-05
LMNA	ENSG00000160789	1.044213	3.022859e-06	5.429089e-05
PFKM	ENSG00000152556	1.156263	3.286792e-06	5.854795e-05
HDAC10	ENSG00000100429	1.386533	3.378403e-06	6.009783e-05
ACVR1B	ENSG00000135503	1.314841	4.124478e-06	7.218942e-05
ASS1	ENSG00000130707	1.189177	4.19686e-06	7.325989e-05
RPL32P3	ENSG00000251474	1.546074	4.207946e-06	7.335535e-05
DMWD	ENSG00000185800	1.38546	5.553723e-06	9.454363e-05
RAP1GAP2	ENSG00000132359	1.268838	5.667241e-06	9.635048e-05
IRF2BPL	ENSG00000119669	1.809518	6.901602e-06	0.000115828
INF2	ENSG00000203485	1.564563	6.96141e-06	0.0001166818
GCLM	ENSG00000023909	1.371919	7.336256e-06	0.0001220152
RP11-1415C14.4	ENSG00000254701	1.784911	8.184665e-06	0.0001342552
SMAD6	ENSG00000137834	1.397412	8.320101e-06	0.0001363056
RASA4B	ENSG00000170667	1.913708	9.626932e-06	0.0001553393
PABPC1L	ENSG00000101104	1.509825	9.646028e-06	0.0001553393
MALAT1	ENSG00000251562	1.392682	9.866546e-06	0.0001582647
C9orf89	ENSG00000165233	1.207421	9.96405e-06	0.0001594679
GATAD1	ENSG00000157259	1.095449	9.984872e-06	0.0001595746
ZFAND2A	ENSG00000178381	1.657915	1.059851e-05	0.0001679427
ZNF333	ENSG00000160961	1.836308	1.070317e-05	0.0001693956
RP11-589F5.4	ENSG00000253366	1.713746	1.141952e-05	0.0001789973
YWHAH	ENSG00000128245	1.498464	1.158444e-05	0.0001811473
ZNF581	ENSG00000171425	1.555281	1.212947e-05	0.0001887658
LINC00632	ENSG00000203930	1.744188	1.28293e-05	0.0001989455
HSCB	ENSG00000100209	1.239096	1.300049e-05	0.0002011225
ZFAND1	ENSG00000104231	1.232507	1.356502e-05	0.0002088661
SLC7A11	ENSG00000151012	1.455777	1.360587e-05	0.0002092484
RBBP5	ENSG00000117222	1.356137	1.371369e-05	0.0002106584
RPS6KA5	ENSG00000100784	1.578476	1.436276e-05	0.0002188834
NCSTN	ENSG00000162736	1.121165	1.483642e-05	0.0002252548
CTC-479C5.10	ENSG00000263126	3.822231	1.510575e-05	0.0002288118
LINGO4	ENSG00000213171	1.246942	1.611786e-05	0.0002418976
RP11-849H4.2	ENSG00000254469	1.490365	1.644597e-05	0.0002454115
CUL7	ENSG00000044090	1.008075	1.750326e-05	0.0002582373
SETD5-AS1	ENSG00000206573	1.319402	1.851778e-05	0.0002722823
CEACAM19	ENSG00000186567	4.29857	1.862139e-05	0.0002731905
DIXDC1	ENSG00000150764	1.012761	2.015626e-05	0.0002927478
CD55	ENSG00000196352	1.084037	2.034614e-05	0.0002951773
UBE2O	ENSG00000175931	1.155359	2.053331e-05	0.0002975621
DNM1	ENSG00000106976	1.289467	2.068281e-05	0.0002990647
MYO9B	ENSG00000099331	1.368554	2.117019e-05	0.000304762
YPEL3	ENSG00000090238	1.147746	2.466981e-05	0.0003505046
ATP5S	ENSG00000125375	1.202587	2.689675e-05	0.0003784385
PRPF39	ENSG00000185246	1.219035	2.723492e-05	0.0003823725
RP11-83A24.2	ENSG00000273247	1.367879	2.755147e-05	0.0003855729
ZEB1-AS1	ENSG00000237036	3.043239	2.950102e-05	0.0004102715
ZNF33B	ENSG00000196693	1.406562	2.986577e-05	0.0004144074
CLN8	ENSG00000182372	1.091162	3.074466e-05	0.0004252469
CBFA2T2	ENSG00000078699	1.089748	3.408556e-05	0.0004670043
SMOX	ENSG00000088826	1.78347	3.482462e-05	0.0004751359
EPB41L5	ENSG00000115109	1.013048	3.673903e-05	0.0004991691
SLC12A8	ENSG00000221955	2.053948	3.712045e-05	0.0005038271
RASA4	ENSG00000105808	1.298975	3.895181e-05	0.0005254068
RP11-488C13.5	ENSG00000258301	1.155227	3.905027e-05	0.0005261913
AC004951.6	ENSG00000228434	1.529966	3.944821e-05	0.0005310054
AC141586.5	ENSG00000215154	1.310214	4.130392e-05	0.0005525669
HDAC5	ENSG00000108840	1.378968	4.138439e-05	0.0005530767
PRCC	ENSG00000143294	1.500892	4.150434e-05	0.0005541126
SYNJ2	ENSG00000078269	1.496392	4.157502e-05	0.0005544894
KAZN	ENSG00000189337	1.126059	4.16415e-05	0.0005548093
MYCN	ENSG00000134323	1.153937	4.236125e-05	0.0005627143
HELZ	ENSG00000198265	1.016479	4.23641e-05	0.0005627143
CTDSP2	ENSG00000175215	1.17642	4.44445e-05	0.0005873602
ZNF677	ENSG00000197928	1.4125	4.464175e-05	0.0005893496
CELF5	ENSG00000161082	1.901033	4.484439e-05	0.0005902552
ARHGAP17	ENSG00000140750	1.710576	4.558813e-05	0.0005976347
ORAI2	ENSG00000160991	1.278383	4.619675e-05	0.000605006
MACROD1	ENSG00000133315	1.063045	4.6427e-05	0.000606464
ZNF20	ENSG00000132010	4.075578	4.670089e-05	0.0006085564
C22orf29	ENSG00000215012	1.136556	4.732413e-05	0.0006156585
TXNDC5	ENSG00000239264	1.001676	4.979695e-05	0.0006456791
RUNDC3A	ENSG00000108309	1.162659	5.260584e-05	0.0006787297
CD27-AS1	ENSG00000215039	2.047977	5.33276e-05	0.0006866868
MXI1	ENSG00000119950	1.005775	5.45506e-05	0.000700361
TMED2	ENSG00000086598	1.159099	5.50818e-05	0.0007064863
KCNQ1OT1	ENSG00000269821	1.004584	5.614999e-05	0.0007180709
BBS1	ENSG00000174483	1.366546	5.728107e-05	0.000729677
ANKZF1	ENSG00000163516	1.321306	5.750842e-05	0.0007316892
MED16	ENSG00000175221	2.163445	5.75511e-05	0.0007316892
PGM2L1	ENSG00000165434	1.057254	5.802706e-05	0.0007363065
ENC1	ENSG00000171617	1.327281	5.819117e-05	0.0007369565
RNF5	ENSG00000204308	1.042781	5.877867e-05	0.0007436755
HPCAL1	ENSG00000115756	1.066049	6.152708e-05	0.0007709781
RAMP2	ENSG00000131477	1.831683	6.538383e-05	0.000814067
RPS4Y1	ENSG00000129824	1.106657	6.540219e-05	0.000814067
PTPN12	ENSG00000127947	1.038494	6.814932e-05	0.0008451114
LETMD1	ENSG00000050426	1.413906	7.168555e-05	0.000883851
ABCC3	ENSG00000108846	1.330681	7.495277e-05	0.0009197917
UBA2	ENSG00000126261	1.064539	7.525994e-05	0.000922694
TTC9B	ENSG00000174521	1.212668	7.69687e-05	0.0009418748
KLF2	ENSG00000127528	2.230009	7.815662e-05	0.0009537299
CITED4	ENSG00000179862	1.455764	7.963058e-05	0.0009689995
SERP2	ENSG00000151778	3.278535	8.232632e-05	0.0009962324
FLJ27365	ENSG00000197182	1.47758	8.728978e-05	0.001047558
TH	ENSG00000180176	1.049529	8.779096e-05	0.001052605
LL22NC03-N64E9.1	ENSG00000271127	2.937453	8.938472e-05	0.001068769
NPEPPS	ENSG00000141279	1.105448	9.191777e-05	0.001095046
TANC2	ENSG00000170921	1.236161	0.0001034739	0.001214981
WWC3	ENSG00000047644	1.462137	0.0001069879	0.001251739
FAM83G	ENSG00000188522	2.292396	0.0001130077	0.00131193
ARHGEF40	ENSG00000165801	1.286234	0.0001183826	0.00136067
PLEC	ENSG00000178209	1.80823	0.0001187996	0.001364262
CTB-63M22.1	ENSG00000229119	3.360512	0.0001191635	0.001367239
PCMTD2	ENSG00000203880	1.32772	0.0001204096	0.001380323
PWWP2B	ENSG00000171813	1.274582	0.0001208328	0.001382747
DVL1	ENSG00000107404	1.201517	0.0001274	0.001447747
QRICH1	ENSG00000198218	1.415739	0.0001289687	0.001463028
RP11-706O15.1	ENSG00000205664	1.012728	0.0001309316	0.001484005
RUFY1	ENSG00000176783	1.34241	0.0001336224	0.001511878
GUSBP2	ENSG00000241549	1.464597	0.0001346045	0.001521672
AC132217.4	ENSG00000240801	1.655596	0.0001356806	0.001528543
UBALD1	ENSG00000153443	1.449957	0.0001391922	0.001565403
TAF6L	ENSG00000162227	1.310768	0.0001404876	0.001575236
LINC00152	ENSG00000222041	1.263801	0.0001407567	0.001575236
MSI1	ENSG00000135097	1.204291	0.000140848	0.001575236
RP4-773N10.4	ENSG00000258634	1.380703	0.0001419959	0.001579251
CAMTA2	ENSG00000108509	1.983679	0.0001608313	0.001763202
TMSB4XP8	ENSG00000187653	1.282255	0.0001650215	0.001800072
NBPF1	ENSG00000219481	1.10071	0.0001723604	0.001869769
KDM2A	ENSG00000173120	1.161323	0.0001799193	0.001941967
FAM69B	ENSG00000165716	1.013153	0.0001799632	0.001941967
SUN2	ENSG00000100242	1.151256	0.0001828112	0.00196782
PDLIM3	ENSG00000154553	1.755153	0.0001985116	0.002124563
IFT20	ENSG00000109083	1.247373	0.0002027487	0.002162819
KCTD15	ENSG00000153885	1.485579	0.0002049909	0.002181391
CRYM-AS1	ENSG00000189149	3.109419	0.000205623	0.002186335
RP11-395B7.7	ENSG00000260336	1.382625	0.0002068708	0.002197813
PPP1R9B	ENSG00000108819	1.276539	0.0002090095	0.00221873
THG1L	ENSG00000113272	1.136774	0.0002111719	0.002238045
SKIL	ENSG00000136603	1.308981	0.0002132827	0.002258582
FAM73A	ENSG00000180488	1.290865	0.0002165925	0.002286216
ZNF500	ENSG00000103199	1.20694	0.0002191457	0.002307569
POLH	ENSG00000170734	1.143626	0.0002202089	0.002315475
RP11-385D13.3	ENSG00000266538	2.808679	0.0002202512	0.002315475
EXD3	ENSG00000187609	2.287185	0.0002289319	0.002397084
KDM3B	ENSG00000120733	1.255568	0.0002443347	0.002517978
NFKBIZ	ENSG00000144802	1.176891	0.0002522652	0.002593564
FAM103A1	ENSG00000169612	1.250199	0.0002542477	0.002607787
PAX5	ENSG00000196092	1.211354	0.0002569492	0.002632998
IFT140	ENSG00000187535	1.889328	0.0002594958	0.002653279
SIRT7	ENSG00000187531	1.451862	0.0002635927	0.002690954
EIF3J-AS1	ENSG00000179523	1.163111	0.0002646384	0.002697411
PHLDB1	ENSG00000019144	1.033307	0.0002665181	0.002708114
ALDH6A1	ENSG00000119711	1.041022	0.0002878828	0.002898138
PALM3	ENSG00000187867	1.152424	0.0002955117	0.002968074
HBP1	ENSG00000105856	1.161564	0.0002964816	0.002973241
DCAKD	ENSG00000172992	1.165239	0.0003063082	0.003060035
PRKAG2-AS1	ENSG00000239911	1.42917	0.0003080641	0.003072874
VDAC2	ENSG00000165637	1.5136	0.0003197581	0.003177383
FAM102B	ENSG00000162636	1.498388	0.0003616542	0.003537168
TSPAN31	ENSG00000135452	1.034164	0.0003733036	0.00363206
ZNF853	ENSG00000236609	1.08851	0.0003872929	0.003756971
PPP1R26	ENSG00000196422	1.690128	0.0003902422	0.003779964
SGSM1	ENSG00000167037	1.281855	0.0003910171	0.003784663
MIAT	ENSG00000225783	1.313088	0.0003939333	0.003808317
RP11-169K16.9	ENSG00000179743	1.167661	0.0004220247	0.004060705
ARID3A	ENSG00000116017	1.355222	0.0004304233	0.004132371
SOX9	ENSG00000125398	1.206848	0.0004403606	0.004209216
FLYWCH1	ENSG00000059122	1.463594	0.00044354	0.004230316
NACAD	ENSG00000136274	1.446523	0.0004464064	0.004254546
HMGB1P35	ENSG00000251566	2.237499	0.0004494606	0.00428053
FADS3	ENSG00000221968	1.345682	0.0004619998	0.004396743
C5orf45	ENSG00000161010	1.360205	0.0005054913	0.004748346
CCDC85C	ENSG00000205476	1.120371	0.0005098725	0.004782619
PDPK1	ENSG00000140992	1.184304	0.0005124943	0.004800314
XXbac-BPGBPG55C20.2	ENSG00000272316	1.474779	0.000515944	0.004825703
KBTBD6	ENSG00000165572	1.048357	0.0005194744	0.004851772
RN7SK	ENSG00000202198	1.736266	0.0005236828	0.00488409
TRIP6	ENSG00000087077	1.491184	0.0005617991	0.005176719
SH3BP2	ENSG00000087266	1.353685	0.0005995168	0.005481716
INTS1	ENSG00000164880	1.106536	0.0006016866	0.005493861
MED25	ENSG00000104973	1.037272	0.0006057663	0.005504168
FLYWCH2	ENSG00000162076	1.607829	0.000606913	0.005510754
FCHSD1	ENSG00000197948	1.620671	0.0006184431	0.005595989
AL132709.5	ENSG00000225746	1.277093	0.0006285035	0.005675221
LZTS2	ENSG00000107816	1.051269	0.0006523135	0.005869922
RCOR3	ENSG00000117625	1.228361	0.0006696325	0.006013337
LINC00342	ENSG00000232931	1.22406	0.0006720936	0.00601888
RP11-529H20.6	ENSG00000261372	1.785217	0.0006889496	0.006148746
RPS3AP6	ENSG00000234797	1.963233	0.0006963611	0.006206408
TMEM181	ENSG00000146433	1.079906	0.0007241638	0.006410445
DIP2A	ENSG00000160305	1.262582	0.0007343891	0.006487767
HRH1	ENSG00000196639	1.564203	0.0007394524	0.006514865
TSC22D4	ENSG00000166925	1.090166	0.0007480597	0.006563102
AP2A2	ENSG00000183020	1.079526	0.0007482479	0.006563102
VHL	ENSG00000134086	1.003606	0.000748446	0.006563102
RPL21P10	ENSG00000239272	2.159383	0.0007542264	0.006604919
FLJ20306	ENSG00000269781	2.159383	0.0007542264	0.006604919
HERPUD2	ENSG00000122557	1.140733	0.0007680461	0.006707945
ILKAP	ENSG00000132323	1.277262	0.00082643	0.007136592
HTATIP2	ENSG00000109854	1.030093	0.0008511854	0.007305437
P2RX7	ENSG00000089041	1.415289	0.0008595855	0.007345293
CNNM3	ENSG00000168763	1.579759	0.000883869	0.007537999
KIF13B	ENSG00000197892	1.314484	0.0008888352	0.007570464
FEM1A	ENSG00000141965	1.347167	0.0009064218	0.007700163
PMS2P5	ENSG00000123965	1.731259	0.0009141539	0.007750719
MARCH9	ENSG00000139266	1.018112	0.0009155454	0.00775748
POLD4	ENSG00000175482	1.011414	0.0009532123	0.008040112
TOM1	ENSG00000100284	1.379632	0.0009873285	0.008279736
C19orf40	ENSG00000131944	1.098888	0.001016493	0.008448348
C6orf141	ENSG00000197261	1.67677	0.00102723	0.008515902
PIM1	ENSG00000137193	1.339248	0.001034011	0.008550401
DAPK3	ENSG00000167657	1.227923	0.001036907	0.008568919
RRN3P3	ENSG00000257122	1.074705	0.001041603	0.008580751
SAFB	ENSG00000160633	1.333006	0.001082109	0.008831194
CTB-181H17.1	ENSG00000272219	1.393745	0.001118133	0.009091591
KCNJ14	ENSG00000182324	1.433896	0.001120973	0.009102328
KMO	ENSG00000117009	1.836773	0.001129057	0.009162276
LA16c-431H6.6	ENSG00000261732	1.551559	0.001131421	0.00917006
ATXN3	ENSG00000066427	1.054083	0.001168019	0.009419908
ADAMTS10	ENSG00000142303	1.301164	0.001169987	0.009429951
SNORD3B-2	ENSG00000262074	1.486626	0.001178318	0.009462051
SNORD3D	ENSG00000262202	1.486626	0.001178318	0.009462051
SNORD3B-1	ENSG00000265185	1.486626	0.001178318	0.009462051
PTPN23	ENSG00000076201	1.049564	0.001183004	0.009488014
MURC	ENSG00000170681	1.221536	0.001185783	0.009498633
NEO1	ENSG00000067141	1.344147	0.001190803	0.009532994
GUSBP9	ENSG00000215630	1.711193	0.001197635	0.009570084
AC093616.4	ENSG00000234231	1.261078	0.001209873	0.00963838
LINC00662	ENSG00000261824	1.037631	0.001283767	0.01013431
GABBR1	ENSG00000204681	1.045795	0.001323108	0.01038835
RPS20P14	ENSG00000223803	1.264105	0.001331692	0.01044946
RPL21P44	ENSG00000229585	1.77427	0.001389801	0.01083381
PPP1R16A	ENSG00000160972	1.30232	0.001421513	0.01102179
ABI1	ENSG00000136754	1.115507	0.001433947	0.01109843
SCAF4	ENSG00000156304	1.058169	0.001437318	0.01111134
LOXL1	ENSG00000129038	1.15655	0.001444188	0.01115785
ADAMTS9-AS2	ENSG00000241684	1.27619	0.001473207	0.01134179
ZNF740	ENSG00000139651	1.348123	0.001476638	0.0113615
MGC2752	ENSG00000268784	1.734836	0.001499477	0.01149658
BBS10	ENSG00000179941	1.362523	0.001506786	0.01154584
